period_utc,respondent,demand_mwh,solar_mwh,wind_mwh,nuclear_mwh,net_load_mwh,residual_load_after_nuclear_mwh
2025-03-31 19:00:00-05:00,CISO,24276.0,11648.0,4925.0,2274.0,7703.0,5429.0
2025-03-31 20:00:00-05:00,CISO,24545.0,9172.0,4932.0,2271.0,10441.0,8170.0
2025-03-31 21:00:00-05:00,CISO,23418.0,6150.0,5209.0,2272.0,12059.0,9787.0
2025-03-31 22:00:00-05:00,CISO,24257.0,1628.0,5104.0,2272.0,17525.0,15253.0
2025-03-31 23:00:00-05:00,CISO,25491.0,107.0,4857.0,2273.0,20527.0,18254.0
2025-04-01 00:00:00-05:00,CISO,25555.0,91.0,4535.0,2274.0,20929.0,18655.0
2025-04-01 01:00:00-05:00,CISO,25020.0,95.0,4446.0,2274.0,20479.0,18205.0
2025-04-01 02:00:00-05:00,CISO,23759.0,96.0,4464.0,2275.0,19199.0,16924.0
2025-04-01 03:00:00-05:00,CISO,22513.0,97.0,4111.0,2276.0,18305.0,16029.0
2025-04-01 04:00:00-05:00,CISO,21935.0,53.0,3700.0,2277.0,18182.0,15905.0
2025-04-01 05:00:00-05:00,CISO,21099.0,-52.0,3649.0,2277.0,17502.0,15225.0
2025-04-01 06:00:00-05:00,CISO,21922.0,97.0,3598.0,2276.0,18227.0,15951.0
2025-04-01 07:00:00-05:00,CISO,21922.0,97.0,3562.0,2276.0,18263.0,15987.0
2025-04-01 08:00:00-05:00,CISO,20519.0,-53.0,3478.0,2275.0,17094.0,14819.0
2025-04-01 09:00:00-05:00,CISO,21829.0,-54.0,3570.0,2273.0,18313.0,16040.0
2025-04-01 10:00:00-05:00,CISO,23605.0,26.0,3442.0,2271.0,20137.0,17866.0
2025-04-01 11:00:00-05:00,CISO,21922.0,97.0,3275.0,2276.0,18550.0,16274.0
2025-04-01 12:00:00-05:00,CISO,25765.0,10803.0,3685.0,2273.0,11277.0,9004.0
2025-04-01 13:00:00-05:00,CISO,25906.0,11263.0,4304.0,2275.0,10339.0,8064.0
2025-04-01 14:00:00-05:00,CISO,21922.0,97.0,4205.0,2276.0,17620.0,15344.0
2025-04-01 15:00:00-05:00,CISO,25185.0,12648.0,3857.0,2276.0,8680.0,6404.0
2025-04-01 16:00:00-05:00,CISO,23432.0,12243.0,3524.0,2278.0,7665.0,5387.0
2025-04-01 17:00:00-05:00,CISO,23928.0,12445.0,3810.0,2277.0,7673.0,5396.0
2025-04-01 18:00:00-05:00,CISO,23846.0,12837.0,3768.0,2276.0,7241.0,4965.0
2025-04-01 19:00:00-05:00,CISO,23497.0,12994.0,3895.0,2277.0,6608.0,4331.0
2025-04-01 20:00:00-05:00,CISO,22657.0,11812.0,3869.0,2277.0,6976.0,4699.0
2025-04-01 21:00:00-05:00,CISO,22652.0,8147.0,3879.0,2275.0,10626.0,8351.0
2025-04-01 22:00:00-05:00,CISO,24156.0,2076.0,3731.0,2273.0,18349.0,16076.0
2025-04-01 23:00:00-05:00,CISO,25894.0,11.0,3624.0,2274.0,22259.0,19985.0
2025-04-02 00:00:00-05:00,CISO,25837.0,-22.0,3742.0,2274.0,22117.0,19843.0
2025-04-02 01:00:00-05:00,CISO,25359.0,-18.0,3625.0,2275.0,21752.0,19477.0
2025-04-02 02:00:00-05:00,CISO,23976.0,-17.0,3389.0,2276.0,20604.0,18328.0
2025-04-02 03:00:00-05:00,CISO,22855.0,-16.0,3288.0,2277.0,19583.0,17306.0
2025-04-02 04:00:00-05:00,CISO,22246.0,-17.0,3201.0,2277.0,19062.0,16785.0
2025-04-02 05:00:00-05:00,CISO,21354.0,-17.0,3341.0,2278.0,18030.0,15752.0
2025-04-02 06:00:00-05:00,CISO,20924.0,-18.0,2810.0,2277.0,18132.0,15855.0
2025-04-02 07:00:00-05:00,CISO,20572.0,-19.0,2701.0,2276.0,17890.0,15614.0
2025-04-02 08:00:00-05:00,CISO,21045.0,-20.0,3281.0,2276.0,17784.0,15508.0
2025-04-02 09:00:00-05:00,CISO,22227.0,-20.0,3845.0,2277.0,18402.0,16125.0
2025-04-02 10:00:00-05:00,CISO,24489.0,112.0,3904.0,2276.0,20473.0,18197.0
2025-04-02 11:00:00-05:00,CISO,25366.0,2950.0,3530.0,2276.0,18886.0,16610.0
2025-04-02 12:00:00-05:00,CISO,24230.0,7202.0,3573.0,2274.0,13455.0,11181.0
2025-04-02 13:00:00-05:00,CISO,23675.0,10902.0,3448.0,2274.0,9325.0,7051.0
2025-04-02 14:00:00-05:00,CISO,23255.0,12792.0,3064.0,2274.0,7399.0,5125.0
2025-04-02 15:00:00-05:00,CISO,23284.0,13470.0,3319.0,2275.0,6495.0,4220.0
2025-04-02 16:00:00-05:00,CISO,22812.0,13363.0,3497.0,2276.0,5952.0,3676.0
2025-04-02 17:00:00-05:00,CISO,22583.0,12660.0,3806.0,2278.0,6117.0,3839.0
2025-04-02 18:00:00-05:00,CISO,22052.0,11482.0,3807.0,2277.0,6763.0,4486.0
2025-04-02 19:00:00-05:00,CISO,22083.0,11837.0,3668.0,2277.0,6578.0,4301.0
2025-04-02 20:00:00-05:00,CISO,21478.0,11654.0,3909.0,2277.0,5915.0,3638.0
2025-04-02 21:00:00-05:00,CISO,21357.0,9289.0,3791.0,2278.0,8277.0,5999.0
2025-04-02 22:00:00-05:00,CISO,23065.0,2693.0,4125.0,2278.0,16247.0,13969.0
2025-04-02 23:00:00-05:00,CISO,25029.0,104.0,4541.0,2278.0,20384.0,18106.0
2025-04-03 00:00:00-05:00,CISO,25350.0,10.0,4616.0,2278.0,20724.0,18446.0
2025-04-03 01:00:00-05:00,CISO,24651.0,-14.0,4500.0,2278.0,20165.0,17887.0
2025-04-03 02:00:00-05:00,CISO,23498.0,-18.0,4506.0,2277.0,19010.0,16733.0
2025-04-03 03:00:00-05:00,CISO,22367.0,-18.0,4618.0,2277.0,17767.0,15490.0
2025-04-03 04:00:00-05:00,CISO,21578.0,-18.0,4391.0,2277.0,17205.0,14928.0
2025-04-03 05:00:00-05:00,CISO,21221.0,-17.0,4135.0,2278.0,17103.0,14825.0
2025-04-03 06:00:00-05:00,CISO,20634.0,-18.0,3990.0,2279.0,16662.0,14383.0
2025-04-03 07:00:00-05:00,CISO,20329.0,-18.0,3568.0,2279.0,16779.0,14500.0
2025-04-03 08:00:00-05:00,CISO,20712.0,-19.0,3121.0,2279.0,17610.0,15331.0
2025-04-03 09:00:00-05:00,CISO,22113.0,-20.0,2701.0,2279.0,19432.0,17153.0
2025-04-03 10:00:00-05:00,CISO,24040.0,220.0,2597.0,2279.0,21223.0,18944.0
2025-04-03 11:00:00-05:00,CISO,24686.0,5263.0,2470.0,2278.0,16953.0,14675.0
2025-04-03 12:00:00-05:00,CISO,24032.0,12292.0,2389.0,2277.0,9351.0,7074.0
2025-04-03 13:00:00-05:00,CISO,24082.0,14499.0,2285.0,2276.0,7298.0,5022.0
2025-04-03 14:00:00-05:00,CISO,23202.0,14899.0,1836.0,2275.0,6467.0,4192.0
2025-04-03 15:00:00-05:00,CISO,23070.0,15136.0,1461.0,2277.0,6473.0,4196.0
2025-04-03 16:00:00-05:00,CISO,21273.0,14398.0,1392.0,2279.0,5483.0,3204.0
2025-04-03 17:00:00-05:00,CISO,20600.0,13866.0,1189.0,2280.0,5545.0,3265.0
2025-04-03 18:00:00-05:00,CISO,20055.0,13636.0,1352.0,2280.0,5067.0,2787.0
2025-04-03 19:00:00-05:00,CISO,20311.0,12169.0,1932.0,2281.0,6210.0,3929.0
2025-04-03 20:00:00-05:00,CISO,21031.0,12133.0,2808.0,2282.0,6090.0,3808.0
2025-04-03 21:00:00-05:00,CISO,22247.0,10095.0,3605.0,2283.0,8547.0,6264.0
2025-04-03 22:00:00-05:00,CISO,23290.0,3209.0,3751.0,2282.0,16330.0,14048.0
2025-04-03 23:00:00-05:00,CISO,25238.0,116.0,3974.0,2282.0,21148.0,18866.0
2025-04-04 00:00:00-05:00,CISO,25530.0,-22.0,3948.0,2283.0,21604.0,19321.0
2025-04-04 01:00:00-05:00,CISO,25021.0,-20.0,3777.0,2283.0,21264.0,18981.0
2025-04-04 02:00:00-05:00,CISO,23839.0,-18.0,3653.0,2283.0,20204.0,17921.0
2025-04-04 03:00:00-05:00,CISO,23141.0,-18.0,3804.0,2284.0,19355.0,17071.0
2025-04-04 04:00:00-05:00,CISO,22376.0,-16.0,3586.0,2281.0,18806.0,16525.0
2025-04-04 05:00:00-05:00,CISO,21731.0,-17.0,3488.0,2281.0,18260.0,15979.0
2025-04-04 06:00:00-05:00,CISO,21321.0,-18.0,3414.0,2281.0,17925.0,15644.0
2025-04-04 07:00:00-05:00,CISO,21067.0,-18.0,3021.0,2283.0,18064.0,15781.0
2025-04-04 08:00:00-05:00,CISO,21728.0,-18.0,2769.0,2283.0,18977.0,16694.0
2025-04-04 09:00:00-05:00,CISO,22639.0,-19.0,2861.0,2283.0,19797.0,17514.0
2025-04-04 10:00:00-05:00,CISO,24363.0,249.0,2374.0,2283.0,21740.0,19457.0
2025-04-04 11:00:00-05:00,CISO,24991.0,5647.0,1504.0,2283.0,17840.0,15557.0
2025-04-04 12:00:00-05:00,CISO,24456.0,12964.0,1036.0,2283.0,10456.0,8173.0
2025-04-04 13:00:00-05:00,CISO,24369.0,15155.0,1226.0,2282.0,7988.0,5706.0
2025-04-04 14:00:00-05:00,CISO,23178.0,15227.0,1408.0,2282.0,6543.0,4261.0
2025-04-04 15:00:00-05:00,CISO,22202.0,15752.0,1324.0,2282.0,5126.0,2844.0
2025-04-04 16:00:00-05:00,CISO,21137.0,15912.0,1122.0,2281.0,4103.0,1822.0
2025-04-04 17:00:00-05:00,CISO,20809.0,15521.0,1154.0,2278.0,4134.0,1856.0
2025-04-04 18:00:00-05:00,CISO,21259.0,15050.0,1616.0,2278.0,4593.0,2315.0
2025-04-04 19:00:00-05:00,CISO,21259.0,14756.0,1867.0,2278.0,4636.0,2358.0
2025-04-04 20:00:00-05:00,CISO,21222.0,13449.0,2149.0,2278.0,5624.0,3346.0
2025-04-04 21:00:00-05:00,CISO,21934.0,12089.0,2518.0,2279.0,7327.0,5048.0
2025-04-04 22:00:00-05:00,CISO,23107.0,4248.0,2651.0,2279.0,16208.0,13929.0
2025-04-04 23:00:00-05:00,CISO,24656.0,223.0,2603.0,2280.0,21830.0,19550.0
2025-04-05 00:00:00-05:00,CISO,24544.0,-48.0,2698.0,2279.0,21894.0,19615.0
2025-04-05 01:00:00-05:00,CISO,24115.0,-54.0,3027.0,2278.0,21142.0,18864.0
2025-04-05 02:00:00-05:00,CISO,23123.0,-54.0,2996.0,2279.0,20181.0,17902.0
2025-04-05 03:00:00-05:00,CISO,21949.0,-52.0,2944.0,2279.0,19057.0,16778.0
2025-04-05 04:00:00-05:00,CISO,21575.0,-52.0,2902.0,2279.0,18725.0,16446.0
2025-04-05 05:00:00-05:00,CISO,20824.0,-53.0,2965.0,2279.0,17912.0,15633.0
2025-04-05 06:00:00-05:00,CISO,20385.0,-52.0,2608.0,2279.0,17829.0,15550.0
2025-04-05 07:00:00-05:00,CISO,20004.0,-53.0,2211.0,2279.0,17846.0,15567.0
2025-04-05 08:00:00-05:00,CISO,20216.0,-54.0,1992.0,2279.0,18278.0,15999.0
2025-04-05 09:00:00-05:00,CISO,20714.0,-54.0,1567.0,2280.0,19201.0,16921.0
2025-04-05 10:00:00-05:00,CISO,21386.0,265.0,1287.0,2279.0,19834.0,17555.0
2025-04-05 11:00:00-05:00,CISO,21471.0,6077.0,1128.0,2278.0,14266.0,11988.0
2025-04-05 12:00:00-05:00,CISO,21216.0,12343.0,1380.0,2278.0,7493.0,5215.0
2025-04-05 13:00:00-05:00,CISO,21110.0,11994.0,2057.0,2279.0,7059.0,4780.0
2025-04-05 14:00:00-05:00,CISO,19970.0,11458.0,2201.0,2279.0,6311.0,4032.0
2025-04-05 15:00:00-05:00,CISO,19204.0,11056.0,1674.0,2278.0,6474.0,4196.0
2025-04-05 16:00:00-05:00,CISO,18270.0,10788.0,1291.0,2278.0,6191.0,3913.0
2025-04-05 17:00:00-05:00,CISO,17848.0,10538.0,1037.0,2278.0,6273.0,3995.0
2025-04-05 18:00:00-05:00,CISO,17458.0,10221.0,1011.0,2279.0,6226.0,3947.0
2025-04-05 19:00:00-05:00,CISO,18217.0,10625.0,1124.0,2278.0,6468.0,4190.0
2025-04-05 20:00:00-05:00,CISO,18937.0,10941.0,1227.0,2277.0,6769.0,4492.0
2025-04-05 21:00:00-05:00,CISO,20394.0,10482.0,1549.0,2277.0,8363.0,6086.0
2025-04-05 22:00:00-05:00,CISO,22183.0,3911.0,1737.0,2279.0,16535.0,14256.0
2025-04-05 23:00:00-05:00,CISO,23615.0,117.0,1867.0,2279.0,21631.0,19352.0
2025-04-06 00:00:00-05:00,CISO,23628.0,-25.0,1965.0,2279.0,21688.0,19409.0
2025-04-06 01:00:00-05:00,CISO,23046.0,-20.0,1932.0,2279.0,21134.0,18855.0
2025-04-06 02:00:00-05:00,CISO,21920.0,-19.0,1614.0,2280.0,20325.0,18045.0
2025-04-06 03:00:00-05:00,CISO,21107.0,-17.0,1411.0,2280.0,19713.0,17433.0
2025-04-06 04:00:00-05:00,CISO,20562.0,-17.0,1634.0,2279.0,18945.0,16666.0
2025-04-06 05:00:00-05:00,CISO,19861.0,-22.0,1912.0,2280.0,17971.0,15691.0
2025-04-06 06:00:00-05:00,CISO,19342.0,-38.0,2140.0,2281.0,17240.0,14959.0
2025-04-06 07:00:00-05:00,CISO,19064.0,-38.0,1877.0,2280.0,17225.0,14945.0
2025-04-06 08:00:00-05:00,CISO,19250.0,-39.0,1454.0,2280.0,17835.0,15555.0
2025-04-06 09:00:00-05:00,CISO,19432.0,-40.0,1200.0,2279.0,18272.0,15993.0
2025-04-06 10:00:00-05:00,CISO,20051.0,328.0,844.0,2278.0,18879.0,16601.0
2025-04-06 11:00:00-05:00,CISO,20472.0,6186.0,601.0,2278.0,13685.0,11407.0
2025-04-06 12:00:00-05:00,CISO,21171.0,12761.0,427.0,2279.0,7983.0,5704.0
2025-04-06 13:00:00-05:00,CISO,20568.0,13044.0,273.0,2279.0,7251.0,4972.0
2025-04-06 14:00:00-05:00,CISO,19711.0,12631.0,229.0,2278.0,6851.0,4573.0
2025-04-06 15:00:00-05:00,CISO,19131.0,12309.0,219.0,2278.0,6603.0,4325.0
2025-04-06 16:00:00-05:00,CISO,18548.0,12042.0,220.0,2279.0,6286.0,4007.0
2025-04-06 17:00:00-05:00,CISO,18349.0,11915.0,230.0,2279.0,6204.0,3925.0
2025-04-06 18:00:00-05:00,CISO,18560.0,12003.0,485.0,2279.0,6072.0,3793.0
2025-04-06 19:00:00-05:00,CISO,18354.0,11544.0,1046.0,2280.0,5764.0,3484.0
2025-04-06 20:00:00-05:00,CISO,19179.0,11511.0,1404.0,2278.0,6264.0,3986.0
2025-04-06 21:00:00-05:00,CISO,20904.0,10436.0,1768.0,2278.0,8700.0,6422.0
2025-04-06 22:00:00-05:00,CISO,22326.0,3630.0,2144.0,2279.0,16552.0,14273.0
2025-04-06 23:00:00-05:00,CISO,24132.0,90.0,2647.0,2279.0,21395.0,19116.0
2025-04-07 00:00:00-05:00,CISO,24168.0,-11.0,2826.0,2279.0,21353.0,19074.0
2025-04-07 01:00:00-05:00,CISO,23555.0,-6.0,3076.0,2278.0,20485.0,18207.0
2025-04-07 02:00:00-05:00,CISO,22274.0,-5.0,3337.0,2279.0,18942.0,16663.0
2025-04-07 03:00:00-05:00,CISO,20921.0,-4.0,3391.0,2279.0,17534.0,15255.0
2025-04-07 04:00:00-05:00,CISO,20219.0,-4.0,3335.0,2278.0,16888.0,14610.0
2025-04-07 05:00:00-05:00,CISO,19764.0,-4.0,3087.0,2278.0,16681.0,14403.0
2025-04-07 06:00:00-05:00,CISO,18991.0,-5.0,2733.0,2280.0,16263.0,13983.0
2025-04-07 07:00:00-05:00,CISO,18770.0,-5.0,2439.0,2279.0,16336.0,14057.0
2025-04-07 08:00:00-05:00,CISO,19370.0,-4.0,2556.0,2280.0,16818.0,14538.0
2025-04-07 09:00:00-05:00,CISO,20883.0,-5.0,2774.0,2279.0,18114.0,15835.0
2025-04-07 10:00:00-05:00,CISO,22751.0,358.0,2443.0,2279.0,19950.0,17671.0
2025-04-07 11:00:00-05:00,CISO,23646.0,5899.0,2140.0,2278.0,15607.0,13329.0
2025-04-07 12:00:00-05:00,CISO,24107.0,13141.0,1651.0,2277.0,9315.0,7038.0
2025-04-07 13:00:00-05:00,CISO,24820.0,15130.0,1546.0,2278.0,8144.0,5866.0
2025-04-07 14:00:00-05:00,CISO,24397.0,15504.0,1625.0,2278.0,7268.0,4990.0
2025-04-07 15:00:00-05:00,CISO,23373.0,16247.0,1352.0,2278.0,5774.0,3496.0
2025-04-07 16:00:00-05:00,CISO,23477.0,16503.0,1214.0,2278.0,5760.0,3482.0
2025-04-07 17:00:00-05:00,CISO,22584.0,16134.0,1375.0,2279.0,5075.0,2796.0
2025-04-07 18:00:00-05:00,CISO,22639.0,15892.0,2244.0,2279.0,4503.0,2224.0
2025-04-07 19:00:00-05:00,CISO,22914.0,14941.0,2573.0,2279.0,5400.0,3121.0
2025-04-07 20:00:00-05:00,CISO,22713.0,13215.0,2965.0,2280.0,6533.0,4253.0
2025-04-07 21:00:00-05:00,CISO,23298.0,9837.0,3286.0,2280.0,10175.0,7895.0
2025-04-07 22:00:00-05:00,CISO,24862.0,3088.0,3563.0,2279.0,18211.0,15932.0
2025-04-07 23:00:00-05:00,CISO,26104.0,73.0,3888.0,2279.0,22143.0,19864.0
2025-04-08 00:00:00-05:00,CISO,26047.0,-58.0,3966.0,2279.0,22139.0,19860.0
2025-04-08 01:00:00-05:00,CISO,25257.0,-54.0,4066.0,2279.0,21245.0,18966.0
2025-04-08 02:00:00-05:00,CISO,23724.0,-51.0,4136.0,2280.0,19639.0,17359.0
2025-04-08 03:00:00-05:00,CISO,22419.0,-50.0,4407.0,2279.0,18062.0,15783.0
2025-04-08 04:00:00-05:00,CISO,21597.0,-50.0,4277.0,2278.0,17370.0,15092.0
2025-04-08 05:00:00-05:00,CISO,20900.0,-51.0,4174.0,2280.0,16777.0,14497.0
2025-04-08 06:00:00-05:00,CISO,20526.0,-51.0,3894.0,2279.0,16683.0,14404.0
2025-04-08 07:00:00-05:00,CISO,20166.0,-50.0,3918.0,2279.0,16298.0,14019.0
2025-04-08 08:00:00-05:00,CISO,20145.0,-51.0,3704.0,2279.0,16492.0,14213.0
2025-04-08 09:00:00-05:00,CISO,21347.0,-51.0,3473.0,2279.0,17925.0,15646.0
2025-04-08 10:00:00-05:00,CISO,23118.0,288.0,3624.0,2279.0,19206.0,16927.0
2025-04-08 11:00:00-05:00,CISO,24013.0,5643.0,3819.0,2279.0,14551.0,12272.0
2025-04-08 12:00:00-05:00,CISO,24176.0,11994.0,3727.0,2279.0,8455.0,6176.0
2025-04-08 13:00:00-05:00,CISO,24535.0,13476.0,3695.0,2280.0,7364.0,5084.0
2025-04-08 14:00:00-05:00,CISO,24098.0,14045.0,3333.0,2279.0,6720.0,4441.0
2025-04-08 15:00:00-05:00,CISO,22913.0,14373.0,2641.0,2279.0,5899.0,3620.0
2025-04-08 16:00:00-05:00,CISO,21763.0,14103.0,2011.0,2279.0,5649.0,3370.0
2025-04-08 17:00:00-05:00,CISO,21825.0,13877.0,1818.0,2279.0,6130.0,3851.0
2025-04-08 18:00:00-05:00,CISO,21312.0,13401.0,2048.0,2279.0,5863.0,3584.0
2025-04-08 19:00:00-05:00,CISO,21622.0,13655.0,2307.0,2279.0,5660.0,3381.0
2025-04-08 20:00:00-05:00,CISO,22167.0,12480.0,2553.0,2280.0,7134.0,4854.0
2025-04-08 21:00:00-05:00,CISO,23214.0,11061.0,2873.0,2280.0,9280.0,7000.0
2025-04-08 22:00:00-05:00,CISO,24895.0,4341.0,3213.0,2280.0,17341.0,15061.0
2025-04-08 23:00:00-05:00,CISO,26258.0,81.0,3908.0,2279.0,22269.0,19990.0
2025-04-09 00:00:00-05:00,CISO,26358.0,-48.0,4336.0,2279.0,22070.0,19791.0
2025-04-09 01:00:00-05:00,CISO,25644.0,-43.0,4479.0,2280.0,21208.0,18928.0
2025-04-09 02:00:00-05:00,CISO,24250.0,-40.0,4320.0,2282.0,19970.0,17688.0
2025-04-09 03:00:00-05:00,CISO,22636.0,-41.0,4114.0,2283.0,18563.0,16280.0
2025-04-09 04:00:00-05:00,CISO,21983.0,-41.0,3936.0,2280.0,18088.0,15808.0
2025-04-09 05:00:00-05:00,CISO,21395.0,-41.0,4022.0,2280.0,17414.0,15134.0
2025-04-09 06:00:00-05:00,CISO,20706.0,-40.0,4011.0,2280.0,16735.0,14455.0
2025-04-09 07:00:00-05:00,CISO,20264.0,-40.0,3526.0,2281.0,16778.0,14497.0
2025-04-09 08:00:00-05:00,CISO,20336.0,-41.0,3209.0,2281.0,17168.0,14887.0
2025-04-09 09:00:00-05:00,CISO,21410.0,-41.0,2982.0,2281.0,18469.0,16188.0
2025-04-09 10:00:00-05:00,CISO,23074.0,390.0,2542.0,2281.0,20142.0,17861.0
2025-04-09 11:00:00-05:00,CISO,23937.0,6601.0,1696.0,2282.0,15640.0,13358.0
2025-04-09 12:00:00-05:00,CISO,24436.0,13490.0,1063.0,2282.0,9883.0,7601.0
2025-04-09 13:00:00-05:00,CISO,24446.0,15218.0,539.0,2281.0,8689.0,6408.0
2025-04-09 14:00:00-05:00,CISO,24279.0,16038.0,596.0,2280.0,7645.0,5365.0
2025-04-09 15:00:00-05:00,CISO,24145.0,16201.0,567.0,2278.0,7377.0,5099.0
2025-04-09 16:00:00-05:00,CISO,23093.0,16309.0,451.0,2279.0,6333.0,4054.0
2025-04-09 17:00:00-05:00,CISO,22827.0,16001.0,444.0,2280.0,6382.0,4102.0
2025-04-09 18:00:00-05:00,CISO,22753.0,15771.0,520.0,2280.0,6462.0,4182.0
2025-04-09 19:00:00-05:00,CISO,23194.0,15607.0,765.0,2281.0,6822.0,4541.0
2025-04-09 20:00:00-05:00,CISO,23512.0,14812.0,1170.0,2281.0,7530.0,5249.0
2025-04-09 21:00:00-05:00,CISO,24838.0,12134.0,1546.0,2281.0,11158.0,8877.0
2025-04-09 22:00:00-05:00,CISO,26747.0,4408.0,1776.0,2281.0,20563.0,18282.0
2025-04-09 23:00:00-05:00,CISO,27565.0,121.0,2122.0,2281.0,25322.0,23041.0
2025-04-10 00:00:00-05:00,CISO,27282.0,-50.0,2572.0,2280.0,24760.0,22480.0
2025-04-10 01:00:00-05:00,CISO,26562.0,-45.0,2539.0,2280.0,24068.0,21788.0
2025-04-10 02:00:00-05:00,CISO,24963.0,-44.0,2166.0,2281.0,22841.0,20560.0
2025-04-10 03:00:00-05:00,CISO,23299.0,-44.0,1845.0,2281.0,21498.0,19217.0
2025-04-10 04:00:00-05:00,CISO,22461.0,-43.0,1746.0,2278.0,20758.0,18480.0
2025-04-10 05:00:00-05:00,CISO,21512.0,-43.0,1604.0,2278.0,19951.0,17673.0
2025-04-10 06:00:00-05:00,CISO,20830.0,-43.0,1386.0,2280.0,19487.0,17207.0
2025-04-10 07:00:00-05:00,CISO,20276.0,-43.0,1166.0,2280.0,19153.0,16873.0
2025-04-10 08:00:00-05:00,CISO,20116.0,-43.0,928.0,2280.0,19231.0,16951.0
2025-04-10 09:00:00-05:00,CISO,20994.0,-42.0,1015.0,2280.0,20021.0,17741.0
2025-04-10 10:00:00-05:00,CISO,22179.0,428.0,1063.0,2279.0,20688.0,18409.0
2025-04-10 11:00:00-05:00,CISO,23507.0,6604.0,970.0,2279.0,15933.0,13654.0
2025-04-10 12:00:00-05:00,CISO,24128.0,13818.0,922.0,2278.0,9388.0,7110.0
2025-04-10 13:00:00-05:00,CISO,24877.0,15717.0,883.0,2277.0,8277.0,6000.0
2025-04-10 14:00:00-05:00,CISO,24337.0,16427.0,779.0,2277.0,7131.0,4854.0
2025-04-10 15:00:00-05:00,CISO,23068.0,15114.0,482.0,2276.0,7472.0,5196.0
2025-04-10 16:00:00-05:00,CISO,22112.0,15311.0,339.0,2277.0,6462.0,4185.0
2025-04-10 17:00:00-05:00,CISO,22297.0,15119.0,376.0,2276.0,6802.0,4526.0
2025-04-10 18:00:00-05:00,CISO,22454.0,13850.0,593.0,2276.0,8011.0,5735.0
2025-04-10 19:00:00-05:00,CISO,23231.0,13301.0,1122.0,2277.0,8808.0,6531.0
2025-04-10 20:00:00-05:00,CISO,24832.0,12968.0,1869.0,2276.0,9995.0,7719.0
2025-04-10 21:00:00-05:00,CISO,25916.0,10017.0,2158.0,2277.0,13741.0,11464.0
2025-04-10 22:00:00-05:00,CISO,26885.0,3478.0,2581.0,2277.0,20826.0,18549.0
2025-04-10 23:00:00-05:00,CISO,27788.0,80.0,2853.0,2277.0,24855.0,22578.0
2025-04-11 00:00:00-05:00,CISO,27595.0,-55.0,3560.0,2277.0,24090.0,21813.0
2025-04-11 01:00:00-05:00,CISO,26779.0,-48.0,3917.0,2277.0,22910.0,20633.0
2025-04-11 02:00:00-05:00,CISO,25014.0,-47.0,3806.0,2277.0,21255.0,18978.0
2025-04-11 03:00:00-05:00,CISO,23495.0,-47.0,3853.0,2276.0,19689.0,17413.0
2025-04-11 04:00:00-05:00,CISO,22576.0,-47.0,3657.0,2275.0,18966.0,16691.0
2025-04-11 05:00:00-05:00,CISO,21910.0,-47.0,3616.0,2275.0,18341.0,16066.0
2025-04-11 06:00:00-05:00,CISO,21630.0,-47.0,3690.0,2274.0,17987.0,15713.0
2025-04-11 07:00:00-05:00,CISO,21252.0,-47.0,3150.0,2274.0,18149.0,15875.0
2025-04-11 08:00:00-05:00,CISO,20575.0,-47.0,2618.0,2274.0,18004.0,15730.0
2025-04-11 09:00:00-05:00,CISO,21570.0,-47.0,2071.0,2275.0,19546.0,17271.0
2025-04-11 10:00:00-05:00,CISO,22695.0,494.0,1961.0,2275.0,20240.0,17965.0
2025-04-11 11:00:00-05:00,CISO,23867.0,6088.0,1641.0,2274.0,16138.0,13864.0
2025-04-11 12:00:00-05:00,CISO,24861.0,12556.0,1239.0,2275.0,11066.0,8791.0
2025-04-11 13:00:00-05:00,CISO,25405.0,14594.0,942.0,2274.0,9869.0,7595.0
2025-04-11 14:00:00-05:00,CISO,25829.0,17136.0,576.0,2274.0,8117.0,5843.0
2025-04-11 15:00:00-05:00,CISO,25412.0,17890.0,341.0,2273.0,7181.0,4908.0
2025-04-11 16:00:00-05:00,CISO,23876.0,17599.0,517.0,2272.0,5760.0,3488.0
2025-04-11 17:00:00-05:00,CISO,24972.0,17462.0,1258.0,2272.0,6252.0,3980.0
2025-04-11 18:00:00-05:00,CISO,24653.0,17330.0,1942.0,2269.0,5381.0,3112.0
2025-04-11 19:00:00-05:00,CISO,24864.0,17148.0,2655.0,2269.0,5061.0,2792.0
2025-04-11 20:00:00-05:00,CISO,25295.0,15348.0,3555.0,2269.0,6392.0,4123.0
2025-04-11 21:00:00-05:00,CISO,25860.0,11973.0,3750.0,2269.0,10137.0,7868.0
2025-04-11 22:00:00-05:00,CISO,27032.0,4069.0,3905.0,2269.0,19058.0,16789.0
2025-04-11 23:00:00-05:00,CISO,27543.0,106.0,4188.0,2269.0,23249.0,20980.0
2025-04-12 00:00:00-05:00,CISO,27314.0,-35.0,4237.0,2269.0,23112.0,20843.0
2025-04-12 01:00:00-05:00,CISO,26551.0,-30.0,4028.0,2270.0,22553.0,20283.0
2025-04-12 02:00:00-05:00,CISO,25403.0,-28.0,3925.0,2270.0,21506.0,19236.0
2025-04-12 03:00:00-05:00,CISO,24066.0,-28.0,3883.0,2270.0,20211.0,17941.0
2025-04-12 04:00:00-05:00,CISO,23084.0,-27.0,4186.0,2271.0,18925.0,16654.0
